,recipeName,recipeLink,name,calories,fat,protein,carb,imgURL,click_count,image
375,Easy-5-Minute-Parmesan-Zucchini-2441070,recipe/Easy-5-Minute-Parmesan-Zucchini-2441070,Easy 5-Minute Parmesan Zucchini,80,7.0,2.0,3.0,https://lh3.googleusercontent.com/Rvq10AEE2Igu09XlU9ZML8DNJB-hU507XVLB3LyDrLx7SbQkfnM9ohAb6XCI0VG_yBVYt4-KKbqGQo7grJE-tg,40960,https://lh3.googleusercontent.com/Rvq10AEE2Igu09XlU9ZML8DNJB-hU507XVLB3LyDrLx7SbQkfnM9ohAb6XCI0VG_yBVYt4-KKbqGQo7grJE-tg=s640-c-rw-v1-e365
376,Portobello-Steaks-2322692,recipe/Portobello-Steaks-2322692,Portobello Steaks,140,14.0,1.0,3.0,https://lh3.googleusercontent.com/awUO_bxRvvsUScHBFgZyzWTaMo3ovwVgCbHcAGq_GwlE_3TORpKwgRIAqCq0sxLG61rm8_s9a7p4_QpCbHJW,23493,https://lh3.googleusercontent.com/awUO_bxRvvsUScHBFgZyzWTaMo3ovwVgCbHcAGq_GwlE_3TORpKwgRIAqCq0sxLG61rm8_s9a7p4_QpCbHJW=s640-c-rw-v1-e365
378,Cheesy-Potatoes-With-Smoked-Sausage-2687902,recipe/Cheesy-Potatoes-With-Smoked-Sausage-2687902,Cheesy Potatoes With Smoked Sausage,170,15.0,7.0,3.0,https://lh3.googleusercontent.com/ugn2CqqLMk3BtVa-1Is7nNjbWv9UdJSoe_aFCV-1cTFXkSnKJw1i3_v2Ocyl8dEokACtJ9mtnoQsxnpn0O2r,694,https://lh3.googleusercontent.com/ugn2CqqLMk3BtVa-1Is7nNjbWv9UdJSoe_aFCV-1cTFXkSnKJw1i3_v2Ocyl8dEokACtJ9mtnoQsxnpn0O2r=s640-c-rw-v1-e365
381,Keto-Pancakes-2596137,recipe/Keto-Pancakes-2596137,Keto Pancakes,130,11.0,5.0,3.0,https://lh3.googleusercontent.com/bDatBffSGkb_0su1uS2fKQ5VC-kWBPGARoAltrifMme-8EJ-wlO46OZ5vFmFvI2SfV2e664PwFejTs8UgYx_,20548,https://lh3.googleusercontent.com/bDatBffSGkb_0su1uS2fKQ5VC-kWBPGARoAltrifMme-8EJ-wlO46OZ5vFmFvI2SfV2e664PwFejTs8UgYx_=s640-c-rw-v1-e365
382,Easy-Garlic-Cheese-Bombs-Recipe-Card-1447420,recipe/Easy-Garlic-Cheese-Bombs-Recipe-Card-1447420,Easy Garlic Cheese Bombs Recipe Card,90,7.0,2.0,3.0,https://lh3.googleusercontent.com/omUYOu0WBw62o-nrNNWsR6DgnRKBmUEuYXZv5MNuyp-bzikVa304cbnQLSwshWpFBmUKaYOMrO8MEYZIQtM8tMw,24693,https://lh3.googleusercontent.com/omUYOu0WBw62o-nrNNWsR6DgnRKBmUEuYXZv5MNuyp-bzikVa304cbnQLSwshWpFBmUKaYOMrO8MEYZIQtM8tMw=s640-c-rw-v1-e365
383,90-Second-Keto-Bread-2522875,recipe/90-Second-Keto-Bread-2522875,90 Second Keto Bread,190,19.0,5.0,3.0,https://lh3.googleusercontent.com/vbOnmwkvDGMA1miAXCkw3E8eWjwBtLXLDNzzp0UEZ1PQew90wcUriZBkq13k1I40pdXD9ZKu27F716cfmjVipw,66997,https://lh3.googleusercontent.com/vbOnmwkvDGMA1miAXCkw3E8eWjwBtLXLDNzzp0UEZ1PQew90wcUriZBkq13k1I40pdXD9ZKu27F716cfmjVipw=s640-c-rw-v1-e365
385,Mini-Baked-Parmesan-Potato-Rounds-2444347,recipe/Mini-Baked-Parmesan-Potato-Rounds-2444347,Mini Baked Parmesan Potato Rounds,170,13.0,9.0,3.0,https://lh3.googleusercontent.com/CCtgD4IqCvFdQukGNAXD5xlyPXI7Ld3y1N_X9ESk4akHTgOlarAIztgjxOdvja8h0ZsIarD6dHenbasFuQKDWw,2626,https://lh3.googleusercontent.com/CCtgD4IqCvFdQukGNAXD5xlyPXI7Ld3y1N_X9ESk4akHTgOlarAIztgjxOdvja8h0ZsIarD6dHenbasFuQKDWw=s640-c-rw-v1-e365
387,Mushrooms-Sauteed-With-Garlic-Butter-73,recipe/Mushrooms-Sauteed-With-Garlic-Butter-73,Mushrooms Sauteed With Garlic Butter,100,9.0,3.0,3.0,https://lh3.googleusercontent.com/eJOISp9-DHFYc37eRlHwqidQgqKJWbfKE9lmM7MAm1K3tD3xZUizpQI6LU-kVOuPfYbnp3s5WNhX9jcehHRR1g,14134,https://lh3.googleusercontent.com/eJOISp9-DHFYc37eRlHwqidQgqKJWbfKE9lmM7MAm1K3tD3xZUizpQI6LU-kVOuPfYbnp3s5WNhX9jcehHRR1g=s640-c-rw-v1-e365
388,Voodoo-Pasta-2542552,recipe/Voodoo-Pasta-2542552,Voodoo Pasta,170,15.0,7.0,3.0,https://lh3.googleusercontent.com/Cg6tuhkxcaRzUM5j1R7a6Khe-k6p5D_gs_teV33xSg2DwtMuWFAf3HjQ1Y5W4zKzCHWYAQi7sdnAnfoEzpxoIw,5756,https://lh3.googleusercontent.com/Cg6tuhkxcaRzUM5j1R7a6Khe-k6p5D_gs_teV33xSg2DwtMuWFAf3HjQ1Y5W4zKzCHWYAQi7sdnAnfoEzpxoIw=s640-c-rw-v1-e365
392,10-Minute-Blackened-Tilapia-2718249,recipe/10-Minute-Blackened-Tilapia-2718249,10-Minute Blackened Tilapia,60,5.0,0.5,3.0,https://lh3.googleusercontent.com/M5CeipbEFzKVGEoaw6-pwY8b82PoHX5OFW1yMNivqpLuSv7vd1ChUf7AD5i4y5_wl2HdHc56epZwZKxkaW4T,5926,https://lh3.googleusercontent.com/M5CeipbEFzKVGEoaw6-pwY8b82PoHX5OFW1yMNivqpLuSv7vd1ChUf7AD5i4y5_wl2HdHc56epZwZKxkaW4T=s640-c-rw-v1-e365
401,Chickpea-Salad-with-Cucumbers-and-Tomatoes-9012126,recipe/Chickpea-Salad-with-Cucumbers-and-Tomatoes-9012126,Chickpea Salad with Cucumbers and Tomatoes,180,4.5,6.0,30.0,https://lh3.googleusercontent.com/Fzn-2VxDWiEzefnIk_8dSVy72_CkpUB5mSqR72av0G8CmzQUzA6DbQxW--N9pqFr7a4rFJbxeNyorOKynv3zsw,25059,https://lh3.googleusercontent.com/Fzn-2VxDWiEzefnIk_8dSVy72_CkpUB5mSqR72av0G8CmzQUzA6DbQxW--N9pqFr7a4rFJbxeNyorOKynv3zsw=s640-c-rw-v1-e365
404,Pumpkin-Bread-2226713,recipe/Pumpkin-Bread-2226713,Pumpkin Bread,190,8.0,2.0,30.0,https://lh3.googleusercontent.com/vWV8xzRLfczBJBTPn196Mk3ZJdE1WXrVsE0Wtbp4RDz8fncCUFH43sEne69zBq0anLN07bd5FhMhws9VNBzs0kQ,13381,https://lh3.googleusercontent.com/vWV8xzRLfczBJBTPn196Mk3ZJdE1WXrVsE0Wtbp4RDz8fncCUFH43sEne69zBq0anLN07bd5FhMhws9VNBzs0kQ=s640-c-rw-v1-e365
412,Buttermilk-Parker-House-Skillet-Rolls-2264224,recipe/Buttermilk-Parker-House-Skillet-Rolls-2264224,Buttermilk Parker House Skillet Rolls,200,6.0,5.0,31.0,https://lh3.googleusercontent.com/Q75OJApCiXH0tDTkakvIRizd5Kl5RjWQBq2o3VxqqG-K-mU-NPchgyDaEvRipk89xiffXNIQ04J7O8aI_jl43A,1810,https://lh3.googleusercontent.com/Q75OJApCiXH0tDTkakvIRizd5Kl5RjWQBq2o3VxqqG-K-mU-NPchgyDaEvRipk89xiffXNIQ04J7O8aI_jl43A=s640-c-rw-v1-e365
421,90-Minute-Buttercrust-Bread-2561499,recipe/90-Minute-Buttercrust-Bread-2561499,90-Minute Buttercrust Bread,190,3.5,6.0,32.0,https://lh3.googleusercontent.com/YuoKnfJsmUdP4UVtz0_PkudMef3U3iDKZwjfliXtSEt08b2r8AJ-0XB-YewVrEAC0JmSby-prozcEQzNzT0yBCI,3033,https://lh3.googleusercontent.com/YuoKnfJsmUdP4UVtz0_PkudMef3U3iDKZwjfliXtSEt08b2r8AJ-0XB-YewVrEAC0JmSby-prozcEQzNzT0yBCI=s640-c-rw-v1-e365
424,Honey-Banana-Muffins-1559661,recipe/Honey-Banana-Muffins-1559661,Honey Banana Muffins,190,6.0,3.0,32.0,https://lh3.googleusercontent.com/tTs8gi0mBA76xxiwz6rrNghoxxoUOdPUO1qLH7B3pFaRjJOSofir5g7VisxblrdaSFNYGJCrqYBpMteICmh9EQ,164930,https://lh3.googleusercontent.com/tTs8gi0mBA76xxiwz6rrNghoxxoUOdPUO1qLH7B3pFaRjJOSofir5g7VisxblrdaSFNYGJCrqYBpMteICmh9EQ=s640-c-rw-v1-e365
426,Best-Homemade-Bread-2635177,recipe/Best-Homemade-Bread-2635177,Best Homemade Bread,190,3.5,5.0,33.0,https://lh3.googleusercontent.com/J7JpF76dYucNZIJYzpJEXADPzHtGdQ276ceZZeGPazx2jL-d91MJpKnDlqw3tr2UfOL1d1aUyN2QxiW0__J91g,1663,https://lh3.googleusercontent.com/J7JpF76dYucNZIJYzpJEXADPzHtGdQ276ceZZeGPazx2jL-d91MJpKnDlqw3tr2UfOL1d1aUyN2QxiW0__J91g=s640-c-rw-v1-e365
429,Homemade-Taco-Seasoning-2499394,recipe/Homemade-Taco-Seasoning-2499394,Homemade Taco Seasoning,180,7.0,8.0,33.0,https://lh3.googleusercontent.com/THgR1DXkLjvcG5iIuqN6hvr3eRJKkid8LaWz0YmEclNCs4Xt_pqlnsmKiKBjQG7wcq-7kyGfeWg7VloD7-jw,10909,https://lh3.googleusercontent.com/THgR1DXkLjvcG5iIuqN6hvr3eRJKkid8LaWz0YmEclNCs4Xt_pqlnsmKiKBjQG7wcq-7kyGfeWg7VloD7-jw=s640-c-rw-v1-e365
444,Pistachio-Fluff-Salad-9127728,recipe/Pistachio-Fluff-Salad-9127728,Pistachio Fluff Salad,190,5.0,2.0,36.0,https://lh3.googleusercontent.com/8qbMLWKJuiPzJEPTu9qus8drl8yaC4Wzz_6uZGzz-5QZomwiKbXdNZ0B9LdapMmXtm6BEjetf91D_AoDo7Fd,903,https://lh3.googleusercontent.com/8qbMLWKJuiPzJEPTu9qus8drl8yaC4Wzz_6uZGzz-5QZomwiKbXdNZ0B9LdapMmXtm6BEjetf91D_AoDo7Fd=s640-c-rw-v1-e365
445,Cinnamon-Roll-Overnight-Oats-2648897,recipe/Cinnamon-Roll-Overnight-Oats-2648897,Cinnamon Roll Overnight Oats,190,3.0,5.0,36.0,https://lh3.googleusercontent.com/KdBwulp0qKF8slCmvPsIcx8ikmgb3DoL8TcX_9yYhbjyoWFykGJ7mH9Xfy7403MBYosS8-DYexGU14tuX8IwTg,6589,https://lh3.googleusercontent.com/KdBwulp0qKF8slCmvPsIcx8ikmgb3DoL8TcX_9yYhbjyoWFykGJ7mH9Xfy7403MBYosS8-DYexGU14tuX8IwTg=s640-c-rw-v1-e365
450,Good-Morning-Sunshine-Smoothie-2192581,recipe/Good-Morning-Sunshine-Smoothie-2192581,Good Morning Sunshine Smoothie,180,2.0,4.0,37.0,https://lh3.googleusercontent.com/1hTFIfb1BXN7Z1qiLRKVu80S0qD21esw1FOgaNNc2LwUF112iFz2WXg6gPOsSqEt3IipmVD9te61qrriF6lg,39889,https://lh3.googleusercontent.com/1hTFIfb1BXN7Z1qiLRKVu80S0qD21esw1FOgaNNc2LwUF112iFz2WXg6gPOsSqEt3IipmVD9te61qrriF6lg=s640-c-rw-v1-e365
453,Collagen-Boosted-Green-Juice-2541353,recipe/Collagen-Boosted-Green-Juice-2541353,Collagen-Boosted Green Juice,120,0.0,7.0,37.0,https://lh3.googleusercontent.com/KcGpMGQP9-Dhcok0OqeRhro2xbMCZVXYCiQl0W6mkIkh07SzRKE0Re3bzqQqvn1hJgYW-VyYXcJdhvZz3DP0SA,546,https://lh3.googleusercontent.com/KcGpMGQP9-Dhcok0OqeRhro2xbMCZVXYCiQl0W6mkIkh07SzRKE0Re3bzqQqvn1hJgYW-VyYXcJdhvZz3DP0SA=s640-c-rw-v1-e365
463,Rejuvenating-Cinnamon-Apple-Smoothie-2655758,recipe/Rejuvenating-Cinnamon-Apple-Smoothie-2655758,Rejuvenating Cinnamon Apple Smoothie,150,0.0,0.5,39.0,https://lh3.googleusercontent.com/qSN2naIbm-l6k_6LotR75SLx7ozYNeGWWNxRJ4yBpA3pxWN-Qw_xy32NUQBqFgqRLn4PrF4HvG4-PqWTYdouc44,11682,https://lh3.googleusercontent.com/qSN2naIbm-l6k_6LotR75SLx7ozYNeGWWNxRJ4yBpA3pxWN-Qw_xy32NUQBqFgqRLn4PrF4HvG4-PqWTYdouc44=s640-c-rw-v1-e365
476,Baked-Buffalo-Chicken-Tenders-2649610,recipe/Baked-Buffalo-Chicken-Tenders-2649610,Baked Buffalo Chicken Tenders,200,11.0,19.0,4.0,https://lh3.googleusercontent.com/eKVIn3GeMEem8evIhslRmt_s9-knj-VKAZ_x21qhEv3rrfOTgIpt606kTkfD8X-c4MAig31U1-bn3ySHLrH7nw,42591,https://lh3.googleusercontent.com/eKVIn3GeMEem8evIhslRmt_s9-knj-VKAZ_x21qhEv3rrfOTgIpt606kTkfD8X-c4MAig31U1-bn3ySHLrH7nw=s640-c-rw-v1-e365
477,Bacon-Roasted-Broccoli-2436588,recipe/Bacon-Roasted-Broccoli-2436588,Bacon Roasted Broccoli,130,12.0,4.0,4.0,https://lh3.googleusercontent.com/GFfqseN78TyzmRKHM5z4dU9gGhRPDe7p9OwazMC3YCOmkZTqkUzL0wM8nXmA2XXBpVvLzaGOQ4jx-UiZIvzmZhg,8005,https://lh3.googleusercontent.com/GFfqseN78TyzmRKHM5z4dU9gGhRPDe7p9OwazMC3YCOmkZTqkUzL0wM8nXmA2XXBpVvLzaGOQ4jx-UiZIvzmZhg=s640-c-rw-v1-e365
480,Citrus-Detox-Drink-9028035,recipe/Citrus-Detox-Drink-9028035,Citrus Detox Drink,60,1.0,15.0,4.0,https://lh3.googleusercontent.com/NRbHGHQcLjWbeXzQrU7BjgPKAaOWQDUub7bJdFGVvegRNHL3eIs9vcC0XRoq25TzX4OFL1sfVX3fifrt-Rzw,5107,https://lh3.googleusercontent.com/NRbHGHQcLjWbeXzQrU7BjgPKAaOWQDUub7bJdFGVvegRNHL3eIs9vcC0XRoq25TzX4OFL1sfVX3fifrt-Rzw=s640-c-rw-v1-e365
481,Garlic-Butter-Soy-Glazed-Mushrooms-2511247,recipe/Garlic-Butter-Soy-Glazed-Mushrooms-2511247,Garlic Butter Soy-Glazed Mushrooms,130,12.0,4.0,4.0,https://lh3.googleusercontent.com/QhvFLbZoQdrqZ3W1f8Kv6Q6YdgtHfGaVQjakmEQk_eebK4_QtsunVBxt3xmoi2ephCEeU8wHIoRXqLB6WYmI7Bw,13590,https://lh3.googleusercontent.com/QhvFLbZoQdrqZ3W1f8Kv6Q6YdgtHfGaVQjakmEQk_eebK4_QtsunVBxt3xmoi2ephCEeU8wHIoRXqLB6WYmI7Bw=s640-c-rw-v1-e365
482,Garlic-Butter-Shrimp-2466095,recipe/Garlic-Butter-Shrimp-2466095,Garlic Butter Shrimp,160,6.0,23.0,4.0,https://lh3.googleusercontent.com/uj1X88p3Lelc2zHFhjz44XVYA2uN5xgtNxLvlgG3lLeXVtQ7DmlaOJbmyqKjdrSaYGjJpivQ3ZSqn0fvWaigeA,13582,https://lh3.googleusercontent.com/uj1X88p3Lelc2zHFhjz44XVYA2uN5xgtNxLvlgG3lLeXVtQ7DmlaOJbmyqKjdrSaYGjJpivQ3ZSqn0fvWaigeA=s640-c-rw-v1-e365
483,4-Ingredient-Banana-Nice-Cream-2477155,recipe/4-Ingredient-Banana-Nice-Cream-2477155,4-Ingredient Banana Nice Cream,110,1.0,27.0,4.0,https://lh3.googleusercontent.com/FJh4_cIS0ZOqfF5Y7vvnR0NBkyYrdOqLMY8xrVLNUoweuwJ3E-14Elf-9WxRNHslWaDH2z1TsrqN0qjFqxWHgQ,23608,https://lh3.googleusercontent.com/FJh4_cIS0ZOqfF5Y7vvnR0NBkyYrdOqLMY8xrVLNUoweuwJ3E-14Elf-9WxRNHslWaDH2z1TsrqN0qjFqxWHgQ=s640-c-rw-v1-e365
485,Michael-Natkin_s-Spicy-Stir-Fried-Zucchini-2631395,recipe/Michael-Natkin_s-Spicy-Stir-Fried-Zucchini-2631395,Michael Natkin's Spicy Stir-Fried Zucchini,100,8.0,2.0,4.0,https://lh3.googleusercontent.com/r6YRqVbWpScWSRtoma-kUYFiWc2k_UzVevfVkWUmiohkqvPLdZXCwyunAwJngOmC_8SxZ2p3dmb8cp93_eWL,11974,https://lh3.googleusercontent.com/r6YRqVbWpScWSRtoma-kUYFiWc2k_UzVevfVkWUmiohkqvPLdZXCwyunAwJngOmC_8SxZ2p3dmb8cp93_eWL=s640-c-rw-v1-e365
487,Steakhouse-Mushrooms-2468594,recipe/Steakhouse-Mushrooms-2468594,Steakhouse Mushrooms,70,6.0,2.0,4.0,https://lh3.googleusercontent.com/FecKbig8OKAQeQx_8oqkXLF7B491wxBb4B-IX4kxJF0PZYdQ8WZcUOYUXFkxioCR-BPJEmUn9wFLM9l3601A,50347,https://lh3.googleusercontent.com/FecKbig8OKAQeQx_8oqkXLF7B491wxBb4B-IX4kxJF0PZYdQ8WZcUOYUXFkxioCR-BPJEmUn9wFLM9l3601A=s640-c-rw-v1-e365
489,Cauliflower-Tots-2396063,recipe/Cauliflower-Tots-2396063,Cauliflower Tots,170,12.0,12.0,4.0,https://lh3.googleusercontent.com/UQAiyAgtdDE2Uf2QdASRqI8ie3HGVLukfTEzg3ZeqvYXtlPk0e7eKP19YB4vI3wKEzW5_-k6vMW-ZcUUV9dLZw,8764,https://lh3.googleusercontent.com/UQAiyAgtdDE2Uf2QdASRqI8ie3HGVLukfTEzg3ZeqvYXtlPk0e7eKP19YB4vI3wKEzW5_-k6vMW-ZcUUV9dLZw=s640-c-rw-v1-e365
490,Roasted-Garlic-Parmesan-Cream-Sauce-2636666,recipe/Roasted-Garlic-Parmesan-Cream-Sauce-2636666,Roasted Garlic-Parmesan Cream Sauce,60,3.5,4.0,4.0,https://lh3.googleusercontent.com/xZj0_ukwjT2E0sT6ou_hMIFXYxTS4o-YFDUWae_KoXKAqHPLhWS4wuDfXjbOfqK9gZpScWer6OY9TCGfJW7dCg,417,https://lh3.googleusercontent.com/xZj0_ukwjT2E0sT6ou_hMIFXYxTS4o-YFDUWae_KoXKAqHPLhWS4wuDfXjbOfqK9gZpScWer6OY9TCGfJW7dCg=s640-c-rw-v1-e365
491,Keto-Garlic-Rolls-9085180,recipe/Keto-Garlic-Rolls-9085180,Keto Garlic Rolls,190,15.0,10.0,4.0,https://lh3.googleusercontent.com/scVcoooKRSiqr0_V55NVK2rgw76ur6wI5B03xonK2yYuLxOy4sinAnyA61X-jV2i6AtNmC1Hts3eFA7RVoTOCME,5180,https://lh3.googleusercontent.com/scVcoooKRSiqr0_V55NVK2rgw76ur6wI5B03xonK2yYuLxOy4sinAnyA61X-jV2i6AtNmC1Hts3eFA7RVoTOCME=s640-c-rw-v1-e365
492,Cheesy-Keto-Biscuits-2552871,recipe/Cheesy-Keto-Biscuits-2552871,Cheesy Keto Biscuits,190,16.0,9.0,4.0,https://lh3.googleusercontent.com/3VTyl_Z-xXGXyXyHJ2FFzAPibN_qP3culUW8M-geAXzxb1bG-kN6mfEQ5LYC75rryyn6WHozLC4oLo31s7xCsx4,39247,https://lh3.googleusercontent.com/3VTyl_Z-xXGXyXyHJ2FFzAPibN_qP3culUW8M-geAXzxb1bG-kN6mfEQ5LYC75rryyn6WHozLC4oLo31s7xCsx4=s640-c-rw-v1-e365
493,Roasted-Zucchini-with-Parmesan-9067724,recipe/Roasted-Zucchini-with-Parmesan-9067724,Roasted Zucchini with Parmesan,130,10.0,6.0,4.0,https://lh3.googleusercontent.com/esGCYnQ-yZyaSarwQdfbPGBSwfyGSHU9-TyxPopyECPGeJnToF50iX51UHXT7rBU7nnsudQo4GImyyrm3wgO,21153,https://lh3.googleusercontent.com/esGCYnQ-yZyaSarwQdfbPGBSwfyGSHU9-TyxPopyECPGeJnToF50iX51UHXT7rBU7nnsudQo4GImyyrm3wgO=s640-c-rw-v1-e365
494,Broccoli-Tots-2569466,recipe/Broccoli-Tots-2569466,Broccoli Tots,45,2.0,3.0,4.0,https://lh3.googleusercontent.com/UzTKOdzDwOtUaNkGWAHSkrIWjzzrtBCHqkcV_HygXL8R8NHuv7jx1D3JQ2lKlqYrp9H30c4599tX9G37ldk4,197083,https://lh3.googleusercontent.com/UzTKOdzDwOtUaNkGWAHSkrIWjzzrtBCHqkcV_HygXL8R8NHuv7jx1D3JQ2lKlqYrp9H30c4599tX9G37ldk4=s640-c-rw-v1-e365
496,Bone-Broth-2566577,recipe/Bone-Broth-2566577,Bone Broth,15,0.0,0.0,4.0,https://lh3.googleusercontent.com/J2EZNgpJFNaFnHCqnGAmytaOitWd5Wiuv0VJ4a_As8A08t2JsfjNMXn7NdDURy_igmK_19tZLzMv9xjsxziQhw,1060,https://lh3.googleusercontent.com/J2EZNgpJFNaFnHCqnGAmytaOitWd5Wiuv0VJ4a_As8A08t2JsfjNMXn7NdDURy_igmK_19tZLzMv9xjsxziQhw=s640-c-rw-v1-e365
498,Metabolism-Tea-9014003,recipe/Metabolism-Tea-9014003,Metabolism Tea,15,0.0,0.0,4.0,https://lh3.googleusercontent.com/STM8Ih0saVepyDqmU6_TAa9IVRqXRJWZPbONg7kVI2tvh1XS5UNZgJim4redeuDN_VZK7RRVPrei7Hh4MTmqGw,53,https://lh3.googleusercontent.com/STM8Ih0saVepyDqmU6_TAa9IVRqXRJWZPbONg7kVI2tvh1XS5UNZgJim4redeuDN_VZK7RRVPrei7Hh4MTmqGw=s640-c-rw-v1-e365
501,Detox-Water-2709576,recipe/Detox-Water-2709576,Detox Water,10,0.0,0.5,4.0,https://lh3.googleusercontent.com/yO3kOl_JFrcFezQ7oKx86cHO3prKEL_a2EfyF6mKE8OwLzHzPd9bx4nVkSd6_8EDOiAMLo1AjzBTcqpThi_H70E,48588,https://lh3.googleusercontent.com/yO3kOl_JFrcFezQ7oKx86cHO3prKEL_a2EfyF6mKE8OwLzHzPd9bx4nVkSd6_8EDOiAMLo1AjzBTcqpThi_H70E=s640-c-rw-v1-e365
502,Deviled-Eggs-2268598,recipe/Deviled-Eggs-2268598,Deviled Eggs,120,9.0,7.0,4.0,https://lh3.googleusercontent.com/Uwz3rv6W5lADR1JeMFpPqsnW07IBtvpQ0bvFdkI1ykod5j3jVGrG8P9Qit1GpTKcHR8XRT3jIR3aILuV4nipb64,18838,https://lh3.googleusercontent.com/Uwz3rv6W5lADR1JeMFpPqsnW07IBtvpQ0bvFdkI1ykod5j3jVGrG8P9Qit1GpTKcHR8XRT3jIR3aILuV4nipb64=s640-c-rw-v1-e365
513,Thai-Iced-Tea-2548591,recipe/Thai-Iced-Tea-2548591,Thai Iced Tea,200,3.5,3.0,42.0,https://lh3.googleusercontent.com/SUysJko0LBImLJDrrzc9ft96nVy8flt8ftrb4QCcxRfYEF3fdi-GDL483nHltBGncnRE8Lr6A2PIH8HAt82-,1989,https://lh3.googleusercontent.com/SUysJko0LBImLJDrrzc9ft96nVy8flt8ftrb4QCcxRfYEF3fdi-GDL483nHltBGncnRE8Lr6A2PIH8HAt82-=s640-c-rw-v1-e365
548,Warm-Brie-with-Honeyed-Cranberry-Walnut-Fruit-Compote-2259874,recipe/Warm-Brie-with-Honeyed-Cranberry-Walnut-Fruit-Compote-2259874,Warm Brie with Honeyed Cranberry Walnut Fruit Compote,50,3.5,0.5,5.0,https://lh3.googleusercontent.com/5X-XYGNVRbhrYAOBlcM3EhtOhLIND6-bgMw6lJnIW7fk4bY7a4YFpJqTH7SrJLxIeGevmnfMd2EcN31rjXseEA,2067,https://lh3.googleusercontent.com/5X-XYGNVRbhrYAOBlcM3EhtOhLIND6-bgMw6lJnIW7fk4bY7a4YFpJqTH7SrJLxIeGevmnfMd2EcN31rjXseEA=s640-c-rw-v1-e365
549,Slow-Cooker-Jambalaya-2438579,recipe/Slow-Cooker-Jambalaya-2438579,Slow Cooker Jambalaya,120,2.5,19.0,5.0,https://lh3.googleusercontent.com/cOD3NyGijk6_DdcGgOSHQbY5jSPKQ14fvYKZz9_mBGj1WBBdg2fGC9iEvSaq33Ef8PqsfeQ16zNGGBdUlj4SSw,43251,https://lh3.googleusercontent.com/cOD3NyGijk6_DdcGgOSHQbY5jSPKQ14fvYKZz9_mBGj1WBBdg2fGC9iEvSaq33Ef8PqsfeQ16zNGGBdUlj4SSw=s640-c-rw-v1-e365
550,Detox-Water-Drink-To-Flush-Fat-2171212,recipe/Detox-Water-Drink-To-Flush-Fat-2171212,Detox Water Drink To Flush Fat,35,2.0,14.0,5.0,https://lh3.googleusercontent.com/UL0w2k4VuTuSC8zEz7n1I07VnTNXFLv2GMKwpQxYnTIMWQHOx6HfstoZNA3qhcwCn3fsN0wM1Sf11jOeshov4w,15762,https://lh3.googleusercontent.com/UL0w2k4VuTuSC8zEz7n1I07VnTNXFLv2GMKwpQxYnTIMWQHOx6HfstoZNA3qhcwCn3fsN0wM1Sf11jOeshov4w=s640-c-rw-v1-e365
551,Honey-and-Cinnamon-Nighttime-Drink-_hotdrink-_cinnamon-2719433,recipe/Honey-and-Cinnamon-Nighttime-Drink-_hotdrink-_cinnamon-2719433,Honey and Cinnamon Nighttime Drink #hotdrink #cinnamon,50,1.5,3.0,5.0,https://lh3.googleusercontent.com/6_okQ0ep_Xgr4YtI6HocBYLFY7QZge44Zv_944o93TORtFKTmE9WyDa5k0uySUjtc-ahdd5XezApEVD9Wzww9Q,3558,https://lh3.googleusercontent.com/6_okQ0ep_Xgr4YtI6HocBYLFY7QZge44Zv_944o93TORtFKTmE9WyDa5k0uySUjtc-ahdd5XezApEVD9Wzww9Q=s640-c-rw-v1-e365
553,Farmers_-Market-Vegetable-Bake-with-Sharp-Cheddar-and-Parmesan-2483595,recipe/Farmers_-Market-Vegetable-Bake-with-Sharp-Cheddar-and-Parmesan-2483595,Farmers' Market Vegetable Bake with Sharp Cheddar and Parmesan,90,5.0,6.0,5.0,https://lh3.googleusercontent.com/stYPwohCpXwfoqEE0yL6pEtKUHb-h_wr9RRe5vrHnAJK4pyVaSNPaoxzbms9-pxBhiAAlggFa2LkCfVPww6NYw,3002,https://lh3.googleusercontent.com/stYPwohCpXwfoqEE0yL6pEtKUHb-h_wr9RRe5vrHnAJK4pyVaSNPaoxzbms9-pxBhiAAlggFa2LkCfVPww6NYw=s640-c-rw-v1-e365
554,Parmesan-and-Paprika-Baked-Cod-2683970,recipe/Parmesan-and-Paprika-Baked-Cod-2683970,Parmesan and Paprika Baked Cod,45,2.5,3.0,5.0,https://lh3.googleusercontent.com/10VhulALTlW_BSkyHtWPfccsKJs2hnch5uoaGdazNOrCFobjVmGZIAmO79BfrDWbZ9QVoxirgub3kdIWDujgFQ,4185,https://lh3.googleusercontent.com/10VhulALTlW_BSkyHtWPfccsKJs2hnch5uoaGdazNOrCFobjVmGZIAmO79BfrDWbZ9QVoxirgub3kdIWDujgFQ=s640-c-rw-v1-e365
559,Broccoli-Cheese-Nuggets-2532877,recipe/Broccoli-Cheese-Nuggets-2532877,Broccoli Cheese Nuggets,170,12.0,12.0,5.0,https://lh3.googleusercontent.com/bDPcT2p0lSlTiTFFkCbZU71TLOTguRktVQl2hzOuEp5y29AWZlldjBSTAzm4ZbWYIS8PmoQZXcocCLmeEdMF7w,6955,https://lh3.googleusercontent.com/bDPcT2p0lSlTiTFFkCbZU71TLOTguRktVQl2hzOuEp5y29AWZlldjBSTAzm4ZbWYIS8PmoQZXcocCLmeEdMF7w=s640-c-rw-v1-e365
