,recipeName,recipeLink,name,calories,fat,protein,carb,imgURL,click_count,image
607,Naan-2547764,recipe/Naan-2547764,Naan,440,19.0,9.0,57.0,https://lh3.googleusercontent.com/8kLZrh2cRaE25IF_bABEfg7SaZ1RgPjpRBrNzMnZAgwwIAm9Rnd26ifHkuY5SW-70QPvCM3-PVSV5P1u2_I1Wg,412,https://lh3.googleusercontent.com/8kLZrh2cRaE25IF_bABEfg7SaZ1RgPjpRBrNzMnZAgwwIAm9Rnd26ifHkuY5SW-70QPvCM3-PVSV5P1u2_I1Wg=s640-c-rw-v1-e365
608,Lemon-Chicken-With-Veggies-2607620,recipe/Lemon-Chicken-With-Veggies-2607620,Lemon Chicken With Veggies,550,24.0,33.0,57.0,https://lh3.googleusercontent.com/pgFGy1_gVJ8-Pco_y7Sr2pUwqiBLPyA2lQPpaX3vIvJ-MYFDVfluqV77cEUdj7qhzNRh6Oibx1mG48aJcOlEfg,26614,https://lh3.googleusercontent.com/pgFGy1_gVJ8-Pco_y7Sr2pUwqiBLPyA2lQPpaX3vIvJ-MYFDVfluqV77cEUdj7qhzNRh6Oibx1mG48aJcOlEfg=s640-c-rw-v1-e365
611,Turkey-Cranberry-Almond-Wrap-2269640,recipe/Turkey-Cranberry-Almond-Wrap-2269640,Turkey Cranberry Almond Wrap,550,24.0,25.0,58.0,https://lh3.googleusercontent.com/Bl2o77JS5zJd5xx7w6A8MYBVdCjIXXyAuJ3bswZExBotlXSE6xBINedpXKkyJshCiY47oDR3sqhSdmOKzhVN4ts,5105,https://lh3.googleusercontent.com/Bl2o77JS5zJd5xx7w6A8MYBVdCjIXXyAuJ3bswZExBotlXSE6xBINedpXKkyJshCiY47oDR3sqhSdmOKzhVN4ts=s640-c-rw-v1-e365
614,Vegan-Pancake-2575969,recipe/Vegan-Pancake-2575969,Vegan Pancake,430,17.0,10.0,59.0,https://lh3.googleusercontent.com/zTxz7qkOCAS7e4Mi_uf1C4FmXjp6Zyi0nAuWAa-beegMIkIlB-vLB9tOa432h2UDLWVvFFnxKHjT9SWj3tcl1N4,369,https://lh3.googleusercontent.com/zTxz7qkOCAS7e4Mi_uf1C4FmXjp6Zyi0nAuWAa-beegMIkIlB-vLB9tOa432h2UDLWVvFFnxKHjT9SWj3tcl1N4=s640-c-rw-v1-e365
630,Loaded-Juicy-Lucy-Sheet-Pan-Sliders-2636616,recipe/Loaded-Juicy-Lucy-Sheet-Pan-Sliders-2636616,Loaded Juicy Lucy Sheet Pan Sliders,420,30.0,31.0,6.0,https://lh3.googleusercontent.com/x0KD4T7XGnuzLEqIkT-nwvMfTAdpVl2uIBG-ArwuwWmEq3gYVsnQe86ewAMmr1IVo7Eod8Qh68mz7wOwFlh-yQ,18088,https://lh3.googleusercontent.com/x0KD4T7XGnuzLEqIkT-nwvMfTAdpVl2uIBG-ArwuwWmEq3gYVsnQe86ewAMmr1IVo7Eod8Qh68mz7wOwFlh-yQ=s640-c-rw-v1-e365
633,Christmas-Punch-9106277,recipe/Christmas-Punch-9106277,Christmas Punch,600,0.5,156.0,6.0,https://lh3.googleusercontent.com/dnnJILksGkfvKz0kBKKltu9KGY0ni8cqwc4enNNP_5C8ktWnUWG2Egd10Rz3mlRcQ3RHPRCE5UztjS3kJKty,1584,https://lh3.googleusercontent.com/dnnJILksGkfvKz0kBKKltu9KGY0ni8cqwc4enNNP_5C8ktWnUWG2Egd10Rz3mlRcQ3RHPRCE5UztjS3kJKty=s640-c-rw-v1-e365
637,Roasted-Potatoes-and-Kielbasa-_One-Pan-Recipe_-2443861,recipe/Roasted-Potatoes-and-Kielbasa-_One-Pan-Recipe_-2443861,Roasted Potatoes and Kielbasa (One-Pan Recipe),560,27.0,22.0,60.0,https://lh3.googleusercontent.com/DM6laDSVg0ibsyIxNZ9FsGC4Hw4_gpfjgikBBEy25aHh-Z81vZ6B66qp4fJKasGjPI_0I4vpmfPpTXGpmv6I7w,1231,https://lh3.googleusercontent.com/DM6laDSVg0ibsyIxNZ9FsGC4Hw4_gpfjgikBBEy25aHh-Z81vZ6B66qp4fJKasGjPI_0I4vpmfPpTXGpmv6I7w=s640-c-rw-v1-e365
639,5-Ingredient-One-Pot-Pasta-with-Chicken-Sausage-2181453,recipe/5-Ingredient-One-Pot-Pasta-with-Chicken-Sausage-2181453,5 Ingredient One Pot Pasta with Chicken Sausage,580,26.0,30.0,60.0,https://lh3.googleusercontent.com/zyMEaNmo2RDdZbToN-HuD3CiRmgxecwXuDcIV8PClqthuUdUHRYGxD-sBH4cH0w8ajNS6vnT4gfv6nx9T9YFew,79637,https://lh3.googleusercontent.com/zyMEaNmo2RDdZbToN-HuD3CiRmgxecwXuDcIV8PClqthuUdUHRYGxD-sBH4cH0w8ajNS6vnT4gfv6nx9T9YFew=s640-c-rw-v1-e365
645,Classic-Apple-Pie-9029499,recipe/Classic-Apple-Pie-9029499,Classic Apple Pie,450,21.0,6.0,63.0,https://lh3.googleusercontent.com/hBJNw5ari7l-iKCNKv1QCe_eEBUUjCjuLRe5sdVrd05GC3tnhBSVh5h21iTa7sUheBNZVvUO5vPpbmVJiumbBZY,12286,https://lh3.googleusercontent.com/hBJNw5ari7l-iKCNKv1QCe_eEBUUjCjuLRe5sdVrd05GC3tnhBSVh5h21iTa7sUheBNZVvUO5vPpbmVJiumbBZY=s640-c-rw-v1-e365
646,Chocolate-Peanut-Butter-Balls-9087240,recipe/Chocolate-Peanut-Butter-Balls-9087240,Chocolate Peanut Butter Balls,580,37.0,10.0,63.0,https://lh3.googleusercontent.com/1mK280uKU7kI1F3cEPR_3EUHA7FgbdpP91Z0tcG2efxf3XOHxftOsPVCJnf4URlEhSx0vkdtmFqpJkx5tNTD,439,https://lh3.googleusercontent.com/1mK280uKU7kI1F3cEPR_3EUHA7FgbdpP91Z0tcG2efxf3XOHxftOsPVCJnf4URlEhSx0vkdtmFqpJkx5tNTD=s640-c-rw-v1-e365
647,The-Yogurt-Parfait-2127344,recipe/The-Yogurt-Parfait-2127344,The Yogurt Parfait,510,21.0,18.0,63.0,https://lh3.googleusercontent.com/woTF8NncnN66gkNwsnX6ORh08fKvvMiJoHU1WFm4PquVIxitBudTXVQhux757P7y4jwOonO7e1m3BiP1KA6mjg,2144,https://lh3.googleusercontent.com/woTF8NncnN66gkNwsnX6ORh08fKvvMiJoHU1WFm4PquVIxitBudTXVQhux757P7y4jwOonO7e1m3BiP1KA6mjg=s640-c-rw-v1-e365
649,Apple-Pie-Smoothie-2202894,recipe/Apple-Pie-Smoothie-2202894,Apple Pie Smoothie,500,29.0,4.0,65.0,https://lh3.googleusercontent.com/7Cwto08CjSGYDiuwPCyAOuc8I5waPupnj3VJ6oWxA7w5Y5e_cZ3oK6NjteKGaG3ENQsM7_HcA1zBAQsRIHNy5A,8538,https://lh3.googleusercontent.com/7Cwto08CjSGYDiuwPCyAOuc8I5waPupnj3VJ6oWxA7w5Y5e_cZ3oK6NjteKGaG3ENQsM7_HcA1zBAQsRIHNy5A=s640-c-rw-v1-e365
651,Penne-Arrabbiata-9055155,recipe/Penne-Arrabbiata-9055155,Penne Arrabbiata,460,15.0,16.0,65.0,https://lh3.googleusercontent.com/HX6Or46wK7HQdMxOcYmH4LfWZuRAOmTRJGum1VuHcPyPRj9sUX_wBe1UdhT0ZtZW47C8rLSHvugCJmFyKM2q6g,379,https://lh3.googleusercontent.com/HX6Or46wK7HQdMxOcYmH4LfWZuRAOmTRJGum1VuHcPyPRj9sUX_wBe1UdhT0ZtZW47C8rLSHvugCJmFyKM2q6g=s640-c-rw-v1-e365
652,Crock-Pot-Chicken-and-Noodles-2370344,recipe/Crock-Pot-Chicken-and-Noodles-2370344,Crock Pot Chicken and Noodles,540,12.0,39.0,66.0,https://lh3.googleusercontent.com/rJKUjg7eERFeyXTEnVVZRx4598mj8ib0lDeegaTzOv1FZu9vqwhBN6tIYQ1GLKNFh1jMHhmga6Nhwia4qmVgvw,45141,https://lh3.googleusercontent.com/rJKUjg7eERFeyXTEnVVZRx4598mj8ib0lDeegaTzOv1FZu9vqwhBN6tIYQ1GLKNFh1jMHhmga6Nhwia4qmVgvw=s640-c-rw-v1-e365
653,Chicken-Pot-Pie-Puffs-9057132,recipe/Chicken-Pot-Pie-Puffs-9057132,Chicken Pot Pie Puffs,590,25.0,27.0,66.0,https://lh3.googleusercontent.com/HkoYD1sXeQ0VXLc5e9GfmuqGURLUJSTp_JpebfvVmb2LdloduhGMhu2MRfxWXP6SF6mRGxTOSPqhyM3NNCRN1eg,1603,https://lh3.googleusercontent.com/HkoYD1sXeQ0VXLc5e9GfmuqGURLUJSTp_JpebfvVmb2LdloduhGMhu2MRfxWXP6SF6mRGxTOSPqhyM3NNCRN1eg=s640-c-rw-v1-e365
656,Chocolate-Bourbon-Pecan-Pie-2590773,recipe/Chocolate-Bourbon-Pecan-Pie-2590773,Chocolate Bourbon Pecan Pie,580,33.0,7.0,67.0,https://lh3.googleusercontent.com/jrCCeugKnmZWoJDWOXEW9igDm5afIITg9NSoJ4cucNd_D2f68vpA8_BX3z8OxsWeHd8SshwmYjzTiwQxk6Dyog,2500,https://lh3.googleusercontent.com/jrCCeugKnmZWoJDWOXEW9igDm5afIITg9NSoJ4cucNd_D2f68vpA8_BX3z8OxsWeHd8SshwmYjzTiwQxk6Dyog=s640-c-rw-v1-e365
657,Fluffy-Waffle-2626360,recipe/Fluffy-Waffle-2626360,Fluffy Waffle,530,23.0,14.0,67.0,https://lh3.googleusercontent.com/efX7EIcd2cBuc30_ZdbtX6L78z2YvpXVycwLfX7GPDMZx4yktmOinvFID0OM8VSTrBuN4Gl76xGFcJ6lye6-,1343,https://lh3.googleusercontent.com/efX7EIcd2cBuc30_ZdbtX6L78z2YvpXVycwLfX7GPDMZx4yktmOinvFID0OM8VSTrBuN4Gl76xGFcJ6lye6-=s640-c-rw-v1-e365
658,White-Hot-Chocolate-2602109,recipe/White-Hot-Chocolate-2602109,White Hot Chocolate,600,28.0,18.0,69.0,https://lh3.googleusercontent.com/6qFafaSGO6Is32oWCfu4Hu15JvYVVQjVsgoD5Abo94I8FDvZb_BlwLK5UjgHdtq3MEeg3YK7mpWPM4lnJUjdqQ,1289,https://lh3.googleusercontent.com/6qFafaSGO6Is32oWCfu4Hu15JvYVVQjVsgoD5Abo94I8FDvZb_BlwLK5UjgHdtq3MEeg3YK7mpWPM4lnJUjdqQ=s640-c-rw-v1-e365
660,Healthy-Salmon-_-Veggie-Sheet-Pan-Dinner-9029471,recipe/Healthy-Salmon-_-Veggie-Sheet-Pan-Dinner-9029471,Healthy Salmon & Veggie Sheet Pan Dinner,500,11.0,40.0,69.0,https://lh3.googleusercontent.com/k2B_97qzwYY9KLGCSxKgml-8aG8XIEpP8MuiawTfYu8rGHQOKh3PN4pVo-MMrrgJw8ybFVzhagx1uVAbMXSJ2D0,7951,https://lh3.googleusercontent.com/k2B_97qzwYY9KLGCSxKgml-8aG8XIEpP8MuiawTfYu8rGHQOKh3PN4pVo-MMrrgJw8ybFVzhagx1uVAbMXSJ2D0=s640-c-rw-v1-e365
661,Our-Favorite-Overnight-Oats-2076947,recipe/Our-Favorite-Overnight-Oats-2076947,Our Favorite Overnight Oats,430,9.0,20.0,69.0,https://lh3.googleusercontent.com/2vzcgtkwOL72iAbaFZv4QkO9VaN7m-pfxQ2GN1nV0YlfYWDueY1269EK6B8F0CrsekG3wXTmAokLXnU52Qf2,16803,https://lh3.googleusercontent.com/2vzcgtkwOL72iAbaFZv4QkO9VaN7m-pfxQ2GN1nV0YlfYWDueY1269EK6B8F0CrsekG3wXTmAokLXnU52Qf2=s640-c-rw-v1-e365
668,No-Dough-Pizza-2406652,recipe/No-Dough-Pizza-2406652,No Dough Pizza,540,45.0,27.0,7.0,https://lh3.googleusercontent.com/11AQQp4jXFhOh1aSfmmYOe2uqpS1vRU3BmHbTl1vfDp59j2HucNk40-i8cq_S3J4bJ15ooxlqBvJBY_U1P0Fs5s,26637,https://lh3.googleusercontent.com/11AQQp4jXFhOh1aSfmmYOe2uqpS1vRU3BmHbTl1vfDp59j2HucNk40-i8cq_S3J4bJ15ooxlqBvJBY_U1P0Fs5s=s640-c-rw-v1-e365
680,Bakery-Style-Frosted-Sugar-Cookies-9029533,recipe/Bakery-Style-Frosted-Sugar-Cookies-9029533,Bakery-Style Frosted Sugar Cookies,600,33.0,5.0,71.0,https://lh3.googleusercontent.com/XojUXLuHy0bQRhU4W0_GBM9E6AAQht_EjZkrww4YYy8B6XrkbZb3VUOzqpe9wX4kfb5ysdwjn9glRGM29s6mIg,11655,https://lh3.googleusercontent.com/XojUXLuHy0bQRhU4W0_GBM9E6AAQht_EjZkrww4YYy8B6XrkbZb3VUOzqpe9wX4kfb5ysdwjn9glRGM29s6mIg=s640-c-rw-v1-e365
683,Crock-Pot-Creamy-Ranch-Chicken-2190580,recipe/Crock-Pot-Creamy-Ranch-Chicken-2190580,Crock Pot Creamy Ranch Chicken,580,14.0,37.0,76.0,https://lh3.googleusercontent.com/IrJbvZJrMepZLpSQBDbDE1KEbDkR3Akz2PsrB1tjl7EFjZyke26YazQ1OQdiH-hBnQUfD7mBQahT9TI_sNVXpg,97431,https://lh3.googleusercontent.com/IrJbvZJrMepZLpSQBDbDE1KEbDkR3Akz2PsrB1tjl7EFjZyke26YazQ1OQdiH-hBnQUfD7mBQahT9TI_sNVXpg=s640-c-rw-v1-e365
685,Homemade-Bread-Cups-for-Soup-2552875,recipe/Homemade-Bread-Cups-for-Soup-2552875,Homemade Bread Cups for Soup,420,8.0,11.0,76.0,https://lh3.googleusercontent.com/5EAoEwyZWhc2uN3vRDgJ0LHh8RRvwB8cT9wMByr_NTBlWKQfFt8fIxgm_GEbdXfOr833L1M5xwcqpCDRPvDp,755,https://lh3.googleusercontent.com/5EAoEwyZWhc2uN3vRDgJ0LHh8RRvwB8cT9wMByr_NTBlWKQfFt8fIxgm_GEbdXfOr833L1M5xwcqpCDRPvDp=s640-c-rw-v1-e365
686,Roasted-Rosemary-Potatoes-with-Garlic-9124791,recipe/Roasted-Rosemary-Potatoes-with-Garlic-9124791,Roasted Rosemary Potatoes with Garlic,450,14.0,10.0,76.0,https://lh3.googleusercontent.com/jml6GXD25OZw3YTrjGEbsUjI_ZUEka9147IwfaqgdZPq5weT1uQWU8WxAqIw9yNaZdggHfTAicqOLUYgWzkV8g,1847,https://lh3.googleusercontent.com/jml6GXD25OZw3YTrjGEbsUjI_ZUEka9147IwfaqgdZPq5weT1uQWU8WxAqIw9yNaZdggHfTAicqOLUYgWzkV8g=s640-c-rw-v1-e365
687,Melt-In-Your-Mouth-Fudgy-Brownies--9029527,recipe/Melt-In-Your-Mouth-Fudgy-Brownies--9029527,Melt-In-Your-Mouth Fudgy Brownies ,530,27.0,6.0,77.0,https://lh3.googleusercontent.com/xfse-B3iS9cJoZdbLO5IQL6BG1lNwZtgVCad4q_9pvux12r93k5RkQ-QspwOaNqHInQYsxS3BBYv5GLo6DtYCsw,7090,https://lh3.googleusercontent.com/xfse-B3iS9cJoZdbLO5IQL6BG1lNwZtgVCad4q_9pvux12r93k5RkQ-QspwOaNqHInQYsxS3BBYv5GLo6DtYCsw=s640-c-rw-v1-e365
688,Quick-_-Easy-French-Toast-Casserole-9089639,recipe/Quick-_-Easy-French-Toast-Casserole-9089639,Quick & Easy French Toast Casserole,440,9.0,14.0,77.0,https://lh3.googleusercontent.com/EwQt11NiCmlmeKqsjUm-HxTCicFrp-O4XYr2ze0I8u3BL9z7Uy3Dddu3Aj4Ipike_ka2PRwYkHucR0aacwGbo3w,2318,https://lh3.googleusercontent.com/EwQt11NiCmlmeKqsjUm-HxTCicFrp-O4XYr2ze0I8u3BL9z7Uy3Dddu3Aj4Ipike_ka2PRwYkHucR0aacwGbo3w=s640-c-rw-v1-e365
689,Crispy-Baked-Wedge-Fries-2467624,recipe/Crispy-Baked-Wedge-Fries-2467624,Crispy Baked Wedge Fries,420,8.0,9.0,77.0,https://lh3.googleusercontent.com/I16TLwx_o0rSLFDtjkNRjGOChJ9QnxKz0wk3Uwc8EcvXG8lzKsP0pEGGuIRrE09oFWExEVo1wJX522IorRcD,5719,https://lh3.googleusercontent.com/I16TLwx_o0rSLFDtjkNRjGOChJ9QnxKz0wk3Uwc8EcvXG8lzKsP0pEGGuIRrE09oFWExEVo1wJX522IorRcD=s640-c-rw-v1-e365
690,California-Roll-Sushi-Bowls-1892980,recipe/California-Roll-Sushi-Bowls-1892980,California Roll Sushi Bowls,490,12.0,18.0,77.0,https://lh3.googleusercontent.com/cTqfYjtSYkvdkF7fcppExZWL7OoHjLsaU_3rGb3luVhTvw0WPClxqCbIx93FWKbDRhdM83WQVktXuX8pTas_uQ,4677,https://lh3.googleusercontent.com/cTqfYjtSYkvdkF7fcppExZWL7OoHjLsaU_3rGb3luVhTvw0WPClxqCbIx93FWKbDRhdM83WQVktXuX8pTas_uQ=s640-c-rw-v1-e365
692,Creamy-Tuscan-Chicken-2646048,recipe/Creamy-Tuscan-Chicken-2646048,Creamy Tuscan Chicken,580,40.0,51.0,8.0,https://lh3.googleusercontent.com/wIk1mU3u15k9eZABQYQyNOHNcTyuMhUF5vKetRRg0UTpt4hb0gCoPgp6DkTgx80ZC1Y34FIHYxlEh1SleIrKQw,21343,https://lh3.googleusercontent.com/wIk1mU3u15k9eZABQYQyNOHNcTyuMhUF5vKetRRg0UTpt4hb0gCoPgp6DkTgx80ZC1Y34FIHYxlEh1SleIrKQw=s640-c-rw-v1-e365
698,Marry-Me-Chicken-2673329,recipe/Marry-Me-Chicken-2673329,Marry Me Chicken,500,28.0,55.0,8.0,https://lh3.googleusercontent.com/Xt1k5s8kS3aUOWaAgLr4B4bej_njVF5_xuXOkvBLkBiZdRaOmv70kpyRxwh4ebnvrDyvArfoROUWdOidkSfQmg,57413,https://lh3.googleusercontent.com/Xt1k5s8kS3aUOWaAgLr4B4bej_njVF5_xuXOkvBLkBiZdRaOmv70kpyRxwh4ebnvrDyvArfoROUWdOidkSfQmg=s640-c-rw-v1-e365
714,Lemon-Herb-Roasted-Potato-Nuggets-2207915,recipe/Lemon-Herb-Roasted-Potato-Nuggets-2207915,Lemon Herb Roasted Potato Nuggets,480,15.0,9.0,81.0,https://lh3.googleusercontent.com/BKFZKfyH5pAM6AFHXzu2tNuseoMrIkLwyS1Qp5HWX9dXegzbZUIUtwMwzruJPneDOewEyBkFh4pqpLaPQ7qg8kU,157518,https://lh3.googleusercontent.com/BKFZKfyH5pAM6AFHXzu2tNuseoMrIkLwyS1Qp5HWX9dXegzbZUIUtwMwzruJPneDOewEyBkFh4pqpLaPQ7qg8kU=s640-c-rw-v1-e365
716,Olive-Garden-Breadsticks-2587730,recipe/Olive-Garden-Breadsticks-2587730,Olive Garden Breadsticks,580,22.0,13.0,82.0,https://lh3.googleusercontent.com/kiWH06lX-SmeXlNxgRJX6auB02-3PNRmaN_QQA2kOVr_LFt5BP0pFowL2VZnX_qoo00kxPmFLc5F8R7kAzbrbg,844,https://lh3.googleusercontent.com/kiWH06lX-SmeXlNxgRJX6auB02-3PNRmaN_QQA2kOVr_LFt5BP0pFowL2VZnX_qoo00kxPmFLc5F8R7kAzbrbg=s640-c-rw-v1-e365
719,Italian-Ciabatta-Bread-2562208,recipe/Italian-Ciabatta-Bread-2562208,Italian Ciabatta Bread,410,1.5,12.0,84.0,https://lh3.googleusercontent.com/A9WYw5SCIbffq6D99oL2yMA2rUZoAjNb914UvC-jFmMMMYc7MD84MN4z9pQvFiDzO06RDL_yKuOZl6-Mt2mm,408,https://lh3.googleusercontent.com/A9WYw5SCIbffq6D99oL2yMA2rUZoAjNb914UvC-jFmMMMYc7MD84MN4z9pQvFiDzO06RDL_yKuOZl6-Mt2mm=s640-c-rw-v1-e365
722,Overnight-Oats-2254946,recipe/Overnight-Oats-2254946,Overnight Oats,540,16.0,18.0,86.0,https://lh3.googleusercontent.com/S74pJ1rWnizAMQ5nUq1XgvWJUBgPGAHr7HF_tFcd35Ef_4l6jUKVRlb0nU8pT2mo4kAK8IRlyJwqHS4nsTDJ6SM,8608,https://lh3.googleusercontent.com/S74pJ1rWnizAMQ5nUq1XgvWJUBgPGAHr7HF_tFcd35Ef_4l6jUKVRlb0nU8pT2mo4kAK8IRlyJwqHS4nsTDJ6SM=s640-c-rw-v1-e365
743,Calico-Cabbage-2682677,recipe/Calico-Cabbage-2682677,Calico Cabbage,460,38.0,21.0,9.0,https://lh3.googleusercontent.com/4cIdbsEjgmS0HgC_hRDQRRBYvmW8vm1PClXrNdSrur2ybxjWCAb5Jjl1tAYwEBZBWny_G_bu4LKYURXBISlK,13176,https://lh3.googleusercontent.com/4cIdbsEjgmS0HgC_hRDQRRBYvmW8vm1PClXrNdSrur2ybxjWCAb5Jjl1tAYwEBZBWny_G_bu4LKYURXBISlK=s640-c-rw-v1-e365
746,Firecracker-Salmon-2635272,recipe/Firecracker-Salmon-2635272,Firecracker Salmon,520,36.0,35.0,9.0,https://lh3.googleusercontent.com/NwVTXiLsobuod0owiiONQmB5hgr4uo_JWPGtxjBRf9d4rzpgGmpj0AAGE4WZxuRawObzZWOgMkWrXmU1qzukqA,15346,https://lh3.googleusercontent.com/NwVTXiLsobuod0owiiONQmB5hgr4uo_JWPGtxjBRf9d4rzpgGmpj0AAGE4WZxuRawObzZWOgMkWrXmU1qzukqA=s640-c-rw-v1-e365
750,Cinnamon-Roll-Bites-2368653,recipe/Cinnamon-Roll-Bites-2368653,Cinnamon Roll Bites,550,19.0,7.0,90.0,https://lh3.googleusercontent.com/Mfk_ZU85yaNEUaKCwpo5MWuGLlNMUt0bITc_gBEB6g6fTcrJuXkv4PEsN-9fzb_G6hrqUeBkpMw0m6NG1qtg0w,126243,https://lh3.googleusercontent.com/Mfk_ZU85yaNEUaKCwpo5MWuGLlNMUt0bITc_gBEB6g6fTcrJuXkv4PEsN-9fzb_G6hrqUeBkpMw0m6NG1qtg0w=s640-c-rw-v1-e365
754,Tsukimi-Soba-2216512,recipe/Tsukimi-Soba-2216512,Tsukimi Soba,560,10.0,33.0,92.0,https://lh3.googleusercontent.com/CHdRPUdyEhCmABBMn40hPOTZEnnNjvdkilhMKdtN4LGYvNBLuDBOaW6jhEjxM_a3O6j-8ZAl9YFCYjbkbIHyjIg,1186,https://lh3.googleusercontent.com/CHdRPUdyEhCmABBMn40hPOTZEnnNjvdkilhMKdtN4LGYvNBLuDBOaW6jhEjxM_a3O6j-8ZAl9YFCYjbkbIHyjIg=s640-c-rw-v1-e365
758,5-Ingredient-Mexican-Brown-Rice-2241106,recipe/5-Ingredient-Mexican-Brown-Rice-2241106,5 Ingredient Mexican Brown Rice,470,5.0,14.0,96.0,https://lh3.googleusercontent.com/Lx3JKEFU_2BUVmJ8706V7N-intpLovkyTrrdd6o7xnxs4R69ZLwAFsZ1DpM9epCZRQe8a_AOzVyqcUcvj0pqp5A,94583,https://lh3.googleusercontent.com/Lx3JKEFU_2BUVmJ8706V7N-intpLovkyTrrdd6o7xnxs4R69ZLwAFsZ1DpM9epCZRQe8a_AOzVyqcUcvj0pqp5A=s640-c-rw-v1-e365
