name,fat,protein,carb,calories,recipeLink,recipeName,recipeUrl,click_count
Ultimate-Garlic-Pork-Loin-Roast-2538558,3.5,26.0,20.0,220,recipe/Ultimate-Garlic-Pork-Loin-Roast-2538558,Ultimate Garlic Pork Loin Roast,https://lh3.googleusercontent.com/svyM3zBmVBUGUgFNjvbT-d7jpTk2Q8pBu4gqy2rzwEkdWxhgGoYLhns9vHj-bCVUY4p7DyNObo_wOpUsoN5r,17437
Irish-Pan-Haggerty-2350442,29.0,21.0,20.0,430,recipe/Irish-Pan-Haggerty-2350442,Irish Pan Haggerty,https://lh3.googleusercontent.com/zb71qyxElXo0sMLgtBXufqT3gICt3oFDczgbh4jwtaO3Xx8U-LKft-82uA_RZpdzAiauahEMugCuxmXLdlxN,998
Homemade-Taco-Seasoning-2499394,15.0,7.0,20.0,240,recipe/Homemade-Taco-Seasoning-2499394,Homemade Taco Seasoning,https://lh3.googleusercontent.com/THgR1DXkLjvcG5iIuqN6hvr3eRJKkid8LaWz0YmEclNCs4Xt_pqlnsmKiKBjQG7wcq-7kyGfeWg7VloD7-jw,10909
Bruschetta-Al-Pomodoro-2162105,3.5,2.0,20.0,120,recipe/Bruschetta-Al-Pomodoro-2162105,Bruschetta Al Pomodoro,https://lh3.googleusercontent.com/uqVvUKQH-BDj9wojbLPaC_fv7KYuMFZUKhGK5vaJEQeQ0BZb8s0DdTwOJqbOWMY6vH_hmYErOXxaWKwRtbWwpg,618
Chicken-Cordon-Bleu-2325401,26.0,14.0,20.0,370,recipe/Chicken-Cordon-Bleu-2325401,Chicken Cordon Bleu,https://lh3.googleusercontent.com/AV4ED5aHECNnjjqP1imJrUdjG6cPxU6A5TXYaUdEUEf83RoxJ_cZ67h0OiCVLOPOU-RiEy0Zm_-H-EZ_KYfNLQ,8813
Homemade-Marinara-Sauce-2606955,2.5,6.0,20.0,110,recipe/Homemade-Marinara-Sauce-2606955,Homemade Marinara Sauce,https://lh3.googleusercontent.com/snOPyxCrX3uFEsIXz0f_cQ0YW5vy98Od-bc9RxGUQq5Bh_0RAmp7YxnFOixYucOGLKGpnZpGEpjPF2FjEUYI4u0,13960
One-Pan-Lazy-Chicken-Enchiladas-9027887,4.5,5.0,20.0,130,recipe/One-Pan-Lazy-Chicken-Enchiladas-9027887,One Pan Lazy Chicken Enchiladas,https://lh3.googleusercontent.com/xaqXCV2USO2H4F9CzhF_oDDuvbk82FNXffsYO3jSOdAb6bwIJ-RHCIg39q_4AoMQNzUO7gxKktbpoEMWq2Q4,10339
Banana-Brownies-2273875,15.0,23.0,20.0,310,recipe/Banana-Brownies-2273875,Banana Brownies,https://lh3.googleusercontent.com/i5vja7vMQuofbzDPBfm8AXd8xkGbZoEHNW2EP-onsxNrwLKpKgDYulPQNAzZI_xBO3xljQF-Dcdua3PB-gmEGw8,56934
Boneless-Pork-Loin-Roast-with-Herbed-Pepper-Rub-2247923,69.0,22.0,205.0,1480,recipe/Boneless-Pork-Loin-Roast-with-Herbed-Pepper-Rub-2247923,Boneless Pork Loin Roast with Herbed Pepper Rub,https://lh3.googleusercontent.com/hEyxINaskvAB5xnHbayRjZR7CCc3jbAa5eaY7hcXEmYkMhkV2XZHaO1Wc4eNVBEsTe9HUAREnJ9g8YqXY1bofQ,10010
Homemade-Pizza-Dough-2513008,21.0,25.0,207.0,1140,recipe/Homemade-Pizza-Dough-2513008,Homemade Pizza Dough,https://lh3.googleusercontent.com/Dnn9sV2dafM6h1RWwZ7kUcKCBvJsF-OqxOZeA-vepynDkewsYzBOR4q5p0iagKz96ZqaGkuGtRRCAi4vu4h3Eg,5749
Amazing-Four-Cheese-Mac-And-Cheese-9029409,34.0,20.0,21.0,470,recipe/Amazing-Four-Cheese-Mac-And-Cheese-9029409,Amazing Four-Cheese Mac And Cheese,https://lh3.googleusercontent.com/3FxmwbPmrp2c-oG-DQNVr1qTOkUqBr3OJDjPNKXQiJJMOTatqzqs17XvYgQSg_zMjTqUXRG27fNu2_DZlPEAfw,9106
Easy-Balsamic-Roasted-Vegetables-9029544,7.0,3.0,21.0,150,recipe/Easy-Balsamic-Roasted-Vegetables-9029544,Easy Balsamic Roasted Vegetables,https://lh3.googleusercontent.com/XrbXX9kGUk_-xt79w9z15Dnq_ClCvD3G8hRHx7cq3EvxJlF0PO6t2beMXk1GcVSjMxjZnxn_Bx3duTVipitCWQ,9821
Cheesy-Bacon-_-Egg-Crescent-Ring-1322099,12.0,4.0,21.0,200,recipe/Cheesy-Bacon-_-Egg-Crescent-Ring-1322099,Cheesy Bacon & Egg Crescent Ring,https://lh3.googleusercontent.com/NDpdKx5Dk2PgBxM8h1-XPNxO1CSfqcCBcAsS9BLtPrc3W2sIOGgpT4zE9olv0Ng7ASTgf_uQSCXhlFL6ag2SkA,6501
Lemon-Meltaway-Cookies-2231429,13.0,16.0,21.0,270,recipe/Lemon-Meltaway-Cookies-2231429,Lemon Meltaway Cookies,https://lh3.googleusercontent.com/7ZS56-ZUAUWz8cNdAeN10WF1GM3wMoE84iOwVxZid22UvPqLsbrjeOrfyNYq3eu1lbaB_-Bygt63xRMRM9K8Kg,8083
Buttered-Steak-2600315,12.0,19.0,21.0,270,recipe/Buttered-Steak-2600315,Buttered Steak,https://lh3.googleusercontent.com/6Mb5_R7pQw7xtZE-Nux7E99mlD4yNjhmGgtz9ujBhjg6pBkbSb9au4IG2Zj9RLsV0B5eqJnQh_0TIjuW1Aw5,11461
Naan-2547764,10.0,8.0,21.0,210,recipe/Naan-2547764,Naan,https://lh3.googleusercontent.com/8kLZrh2cRaE25IF_bABEfg7SaZ1RgPjpRBrNzMnZAgwwIAm9Rnd26ifHkuY5SW-70QPvCM3-PVSV5P1u2_I1Wg,412
Crispy-Brussels-Sprouts-With-Balsamic-and-Honey-2598602,43.0,27.0,21.0,540,recipe/Crispy-Brussels-Sprouts-With-Balsamic-and-Honey-2598602,Crispy Brussels Sprouts With Balsamic and Honey,https://lh3.googleusercontent.com/VdCkCfHYzSzmRDr6-4FvupOPoZfb4fI6JW74uifmTmLX5XSabC16rOoFkfmvH_OVEqe0Xs7TdUxcC0zDL41mHQ,62079
Twice-Baked-Potatoes-2465554,12.0,6.0,21.0,210,recipe/Twice-Baked-Potatoes-2465554,Twice Baked Potatoes,https://lh3.googleusercontent.com/5SYEkudUVIfYxonP4sqltjNK2o8MjtHdPbxOXsrlQU80umrwmbo3PXiZ401CsSkUqjgI2MJ5gjlRrnc-E5YR,7919
Baked-Zucchini-Chips-9092209,3.0,7.0,21.0,140,recipe/Baked-Zucchini-Chips-9092209,Baked Zucchini Chips,https://lh3.googleusercontent.com/mKORHQH-sHehWxnbWnHzoOnCurD5FFyi0vZOAHfMSLm2Fr5C5i6eLZ2zbtVUUB1jirZYOs38hDlO5Jggh_rI8w,13035
Breakfast-Energy-Smoothie-2391972,2.5,4.0,21.0,130,recipe/Breakfast-Energy-Smoothie-2391972,Breakfast Energy Smoothie,https://lh3.googleusercontent.com/VFDmHt4owhVsC9kU1JnigoLwOlgD7s_mrzoC1ncxTVVxSqL0UbjpCQTcz83-dlKjPD6td1k6_kx875nLAOOM,85625
Chocolate-Mug-Cake-2617398,13.0,7.0,21.0,210,recipe/Chocolate-Mug-Cake-2617398,Chocolate Mug Cake,https://lh3.googleusercontent.com/wHX_dq3Bzfn7Bi1GVsecdGJKo6D09vZTz6nTy3NjtZbCeQgn48UHazhvoL0Q8Aa78vw40XjZUUKBtSR_Kz4Abg,8492
The-10-Day-Tummy-Tox-Water-2200917,40.0,5.0,21.0,450,recipe/The-10-Day-Tummy-Tox-Water-2200917,The 10-Day Tummy Tox Water,https://lh3.googleusercontent.com/BWz7OqfAu1BEgYGsodDu1MI5E8Ibic5Jgxw_m7uXDN9uex7mwkNvUb8gx2e8nJXlC5111y6Isb8FKQAYfmMCZtA,296857
Easy-Basil-Pesto-Sauce-2297139,25.0,2.0,21.0,310,recipe/Easy-Basil-Pesto-Sauce-2297139,Easy Basil Pesto Sauce,https://lh3.googleusercontent.com/KlK0dRSeI6zOf8NRzK8O2fcCXK2pT7dDQBwpW6A_B3j14WRRlST-a10_mEsf4e6O84n0-LKd7NoFSrrGDfGq,2313
Bacon-Ranch-Potato-Salad-2661649,26.0,16.0,21.0,380,recipe/Bacon-Ranch-Potato-Salad-2661649,Bacon Ranch Potato Salad,https://lh3.googleusercontent.com/6YUjimT6wdt5hzE5vwtYY-Q0JhqHSkyJR0Gfw7UsRAUNje1FXD1NTgv7GsDDcBXi_HoepgXsTQRlCMaqnCZ5kQ,16831
Bedtime-Tea-For-Kids-2458727,3.0,7.0,21.0,140,recipe/Bedtime-Tea-For-Kids-2458727,Bedtime Tea For Kids,https://lh3.googleusercontent.com/axES-q4jANOUkNgnL7hqZJNk6aot4TD7LD9WhyhOhqGVZ2lnbAXcT59PP-CZqRAjre24zSh3PH8Fru8o_k_Y,2955
The-Best-Pan-Fried-Breakfast-Potatoes-2185030,14.0,6.0,21.0,230,recipe/The-Best-Pan-Fried-Breakfast-Potatoes-2185030,The Best Pan-Fried Breakfast Potatoes,https://lh3.googleusercontent.com/Rv-SOs4izR7DltbDtoHAKuwp6ofI-GBe_5Z2sOVg7_9hL0Yfx5AR2WF2iWKPPjwhJ8YyyPYHOHQTR9VRm1JW,67067
Juicy-Baked-Chicken-Thighs-9093996,24.0,54.0,22.0,530,recipe/Juicy-Baked-Chicken-Thighs-9093996,Juicy Baked Chicken Thighs,https://lh3.googleusercontent.com/70bf8ZZy_gYxIaAJ6ILGVdJkETFn2R-AoaJsGPVTa8FIQuX0TSsFxr8p7dQRpPTq3EVozfTF33xOwpqzrDm4NQ,8516
Broccoli-and-Orzo-2273662,21.0,49.0,22.0,480,recipe/Broccoli-and-Orzo-2273662,Broccoli and Orzo,https://lh3.googleusercontent.com/Ct41txiO3sRSv04F_ywO394XoHpMWdg0MnsbsF2b2TFrRmtS_QhoPCZsOS76u7oH-fpcRx3i-bnbNlloURiiZQ,23308
Herbed-Garlic-Bread-9061272,12.0,4.0,22.0,210,recipe/Herbed-Garlic-Bread-9061272,Herbed Garlic Bread,https://lh3.googleusercontent.com/tokZwyRspBmFGPY1WmdExc1TdLaTlmWSVhn39LZ5dsN7bJZQ-oEB_u_60icz5pnzMdutgnMeoQlXug7QWFvv3x4,1026
Mediterranean-Pasta-2563627,5.0,9.0,22.0,170,recipe/Mediterranean-Pasta-2563627,Mediterranean Pasta,https://lh3.googleusercontent.com/kZEeiUHEPh6ZtL7wqwI4CwWZslanIlS0E5_bpfFBTToARzMXYUW1s1buTKRJoIcLuukUekbwP4dz0FrKIHi8hQ,11450
Cauli-and-Peas-Mac-n-Cheese-9119052,4.0,3.0,22.0,130,recipe/Cauli-and-Peas-Mac-n-Cheese-9119052,Cauli and Peas Mac n’ Cheese,https://lh3.googleusercontent.com/QXt3yOzTFqt7qUpiR69p6lnv66Vgqu3e5gdzrRyigMHghD6FzwzrkNsOGSUvlX1PuJW36a_-dTKnIMmFItLuRA,1537
One-Pan-Chicken-Enchilada-Skillet-2457396,14.0,4.0,22.0,230,recipe/One-Pan-Chicken-Enchilada-Skillet-2457396,One Pan Chicken Enchilada Skillet,https://lh3.googleusercontent.com/6Dc8FFri8bQ_s_vV_brGkC6tmWojRr2EZR4MMMs45aPIspf0t5kk8n2Wx71s2Ja35E5emnVPdXOx08uuy2SfFq8,13211
Potatoes-Au-Gratin-2244864,24.0,5.0,22.0,320,recipe/Potatoes-Au-Gratin-2244864,Potatoes Au Gratin,https://lh3.googleusercontent.com/1UaqgvAZrw346jUpat4-at6mkz6-Jhjymn8AkVY2Kwu48E0TXbuH9OnhsR_k5OF-5UV_MSxx6qbnFPnawzTtqQ,14944
Pan-fried-Eggplant-With-Balsamic_-Basil_-and-Capers-2579679,54.0,3.0,22.0,570,recipe/Pan-fried-Eggplant-With-Balsamic_-Basil_-and-Capers-2579679,"Pan-fried Eggplant With Balsamic, Basil, and Capers",https://lh4.ggpht.com/JKxxTA_XKaDgXFVcE0wyztXikEmDNcK5T5x6qQ8lALHkEqP9oYKtMkPvgxEaXv0RBaiFR9etj5pSH61K0GBSeQ,3939
Mexican-Street-Corn-2701785,0.0,3.0,22.0,90,recipe/Mexican-Street-Corn-2701785,Mexican Street Corn,https://lh3.googleusercontent.com/7eUX9Eag5I0RHENIRiU6yoFUClQTHq8dVqXi7JWuVDMmgFyVBE6PXKfCIYHVRIP9fMNwf8rjDAS4d0J_IJO5gw,1907
Cajun-Oven-Baked-Potato-Wedges-9031191,66.0,20.0,223.0,1540,recipe/Cajun-Oven-Baked-Potato-Wedges-9031191,Cajun Oven Baked Potato Wedges,https://lh3.googleusercontent.com/OflIt0lFzFy97Ps0El47dXa3YNcq-USOeIlo2-d-fXf8WK6U-Q2za5mvSePkmfVMjiJwpEPyqHCnY-UGeQzyJw,854
Crack-Chicken-Spaghetti-2572120,31.0,23.0,23.0,460,recipe/Crack-Chicken-Spaghetti-2572120,Crack Chicken Spaghetti,https://lh3.googleusercontent.com/125GvuwNbapAqI8xp392zhpGJ_sL_WDO1IxFV-4xSdZHKKSSl__xM35Uq-1QD2iuS4Gi8hnveWR2WkaXT57h,56191
Roasted-Chickpeas-2528816,3.5,5.0,23.0,140,recipe/Roasted-Chickpeas-2528816,Roasted Chickpeas,https://lh3.googleusercontent.com/h4TgL1G7B52_wOb_1bkfau-u_HryD6vYR90_3Ml2xIpMDB7Jedh1_2feEJprzovvFaO3WgCFxvB0SchfBzCSkn8,54323
Yogurt-Fruit-Smoothies-2663490,7.0,3.0,23.0,170,recipe/Yogurt-Fruit-Smoothies-2663490,Yogurt Fruit Smoothies,https://lh3.googleusercontent.com/xcqjUVq9JSZ5VTqejjDOf3ErqFmJSaaKMDRuECxB2jRDqQRowk03kTNWbQnqBumqH-QUTEcRxZ8ob701DbefSQ,11761
Vegetable-Hummus-Wrap-2468283,10.0,7.0,23.0,200,recipe/Vegetable-Hummus-Wrap-2468283,Vegetable Hummus Wrap,https://lh3.googleusercontent.com/OSZzFCclumeO2TIzNYS7gubRgXPmLf6pk6fwTGQfqaWVlXxKW76tewLb4BlR9GouG6XSb4NE6HA6PxypBreVgVY,16913
Chocochip-Gooey-Treats-2406641,18.0,3.0,23.0,270,recipe/Chocochip-Gooey-Treats-2406641,Chocochip Gooey Treats,https://lh4.ggpht.com/bXEdQRNiaYmzbpBTS_l4XhwMrUaWAR-SjskpynvI2KwPXNMvaxRFTU_5O04m8LtFScxAUnbYJPm3n1vEVBbAGw,6389
Aunt-Sues-Famous-Pound-Cake-2262476,23.0,6.0,23.0,290,recipe/Aunt-Sues-Famous-Pound-Cake-2262476,Aunt Sue’s Famous Pound Cake,https://lh3.googleusercontent.com/GGLJOXIlZXLT-5sB675-umtT9w20pmtS3DY-KwovQA9i7TMXsliWfOL6OIV4UyiOd_jJG75PyNVDwY7_0L-A9Js,8193
Garlic-Roasted-Broccoli-_I-Could-Eat-This-Everyday_-2572432,23.0,18.0,23.0,360,recipe/Garlic-Roasted-Broccoli-_I-Could-Eat-This-Everyday_-2572432,Garlic Roasted Broccoli (I Could Eat This Everyday),https://lh3.googleusercontent.com/8HBqe2LslSlKGf3wMboOBO55ZAbNqPEfVsv2E5UAcAQkDc51L1-cX8pZASxhXrXxr99f0i_k5pHri8FagcMh,1901
Grilled-Cheese-Hot-Dogs-2576089,42.0,23.0,23.0,560,recipe/Grilled-Cheese-Hot-Dogs-2576089,Grilled Cheese Hot Dogs,https://lh3.googleusercontent.com/0-LbgMQDnL-OSrddMh3FygJB55yeyHMnJPadl24nMxXwZU--nAmBP2YxRQ3cBUoO2kMikGDrc7OA1F8Ac_UuhQ,24797
Keto-Cheesy-Broccoli-Rice-2480487,3.0,3.0,23.0,130,recipe/Keto-Cheesy-Broccoli-Rice-2480487,Keto Cheesy Broccoli Rice,https://lh3.googleusercontent.com/mXZUFpC5RJhJ45lfm94Bu-55qiz6-12gegKdFx4bfIkyTC0SyjvTTZBvSWF9WqqtpjlaKkayhF0Op-sSWNN5,28927
Clean-Eating-Slow-Cooker-Southwestern-2-Bean-Chicken-2682772,3.0,25.0,23.0,210,recipe/Clean-Eating-Slow-Cooker-Southwestern-2-Bean-Chicken-2682772,Clean Eating Slow Cooker Southwestern 2 Bean Chicken,https://lh3.googleusercontent.com/BTPEBYYMeA76w0o0kwNzC0-SecMdqb2bL4eNU52jEV8IHhPpuYF74CEx8KGtM1L6HVU5r3Tv7eFKDyJuz2zyNys,47812
Loaded-Cauliflower-Casserole-2442125,7.0,4.0,23.0,160,recipe/Loaded-Cauliflower-Casserole-2442125,Loaded Cauliflower Casserole,https://lh3.googleusercontent.com/f-1F5R9r1sm6SW6DlGUTEwF34ZKIdylSwJFy9bic9Lqt5Bbpxvg1m28Uocbg5XC5kgRUVH1PeyGJ6RqHowwGrCM,15528
Banana-Bread-2321627,53.0,11.0,23.0,600,recipe/Banana-Bread-2321627,Banana Bread,https://lh3.googleusercontent.com/o8rOc_onL8g13ZpEhzS4ZZYM4AFU_ao1ahMUiLan3adUIzDf23HOYDUt9lIgoD46-w9wwbEquZ0yPDESzCnrvw,2684
Mini-Baked-Parmesan-Potato-Rounds-2444347,0.0,1.0,23.0,140,recipe/Mini-Baked-Parmesan-Potato-Rounds-2444347,Mini Baked Parmesan Potato Rounds,https://lh3.googleusercontent.com/CCtgD4IqCvFdQukGNAXD5xlyPXI7Ld3y1N_X9ESk4akHTgOlarAIztgjxOdvja8h0ZsIarD6dHenbasFuQKDWw,2626
Crock-Pot-Creamy-Ranch-Chicken-2190580,14.0,7.0,23.0,220,recipe/Crock-Pot-Creamy-Ranch-Chicken-2190580,Crock Pot Creamy Ranch Chicken,https://lh3.googleusercontent.com/IrJbvZJrMepZLpSQBDbDE1KEbDkR3Akz2PsrB1tjl7EFjZyke26YazQ1OQdiH-hBnQUfD7mBQahT9TI_sNVXpg,97431
Best-Ever-Broccoli-Cheese-Soup-9101940,35.0,12.0,24.0,410,recipe/Best-Ever-Broccoli-Cheese-Soup-9101940,Best-Ever Broccoli Cheese Soup,https://lh3.googleusercontent.com/AfjrXEJf7IzKcUP3yhdOBzxp0WVYB6B3dU6tICo7fBdO3MaBbo7hsop3HWroCjOKQzUlk7ABFObpZkZ4r4n2,4191
Easy-Garlic-Bread-9073070,1.0,5.0,24.0,120,recipe/Easy-Garlic-Bread-9073070,Easy Garlic Bread,https://lh3.googleusercontent.com/SqWM6S-dZzXZsyyyNcImYOjt05HD0MDmn92Lax29bbXMBO75KyNFXL_cH9gL2HZJfq5uHLiE1_pNCtaBqG6OjQ,250
Banana-Smoothie-9046389,3.5,3.0,24.0,130,recipe/Banana-Smoothie-9046389,Banana Smoothie,https://lh3.googleusercontent.com/pEHHfiqwoh6_RNwKHZ3ZRiiQOy00y3lYoKDkPh5xjSvLPF9y62KaTngA652Sm9VtEwdPiXvOlY6Wxy0MlE071Lw,1324
Cinnamon-French-Toast-Muffins-2333086,4.0,5.0,24.0,150,recipe/Cinnamon-French-Toast-Muffins-2333086,Cinnamon French Toast Muffins,https://lh3.googleusercontent.com/xQWseorjFvtLa2ymJmjT_jnKOUCTk0PW_uFSOcZIrFdRSFKctkWMqvmmzcpnUDc63y2u9YlCmQpZQ5zciIEVMQ,6855
Eggs-Baked-in-Avocado-9116032,15.0,23.0,24.0,330,recipe/Eggs-Baked-in-Avocado-9116032,Eggs Baked in Avocado,https://lh3.googleusercontent.com/Qn0v5hFO4WEemq6Br4n42TIYjOjtgyGzn5uXPuqIrp8j2B5ssuzCeQ1etKCl_Mt1calBAsvsiGmS4T7QJhO8Bw,12288
Real-Guacamole-2347377,2.5,4.0,24.0,130,recipe/Real-Guacamole-2347377,Real Guacamole,https://lh3.googleusercontent.com/5MYxqyvxZVtk5Oi5JB6OrEs2XyBTilZpbO7O6twOznDiN0YMrQWdz2bzqoO8KxsH9LDvPwc1S9LHqXyEOeRltg,30426
Citrus-Shrimp-and-Avocado-Salad-2277560,29.0,32.0,24.0,450,recipe/Citrus-Shrimp-and-Avocado-Salad-2277560,Citrus Shrimp and Avocado Salad,https://lh3.googleusercontent.com/ULHa1vov5NZURqkRaiFTtb2o1uaT6ZprKwiCE-ohOvotXHdJ8RKHpEXSiJW8Zf9SEjZhNDJB8E7L4Cs7k2sLyA,11524
Tropical-Smoothie-9056916,1.5,3.0,24.0,120,recipe/Tropical-Smoothie-9056916,Tropical Smoothie,https://lh3.googleusercontent.com/43KEypJmMCa4O5e1QJA_rZEkuWbmKVD0FLicLfd9amj2FbIxmiCHHAf6jyedMVGgr4orM3nfAqGgestELH7iPg,3624
Cheesy-Quesadilla-Dog-9051706,8.0,4.0,24.0,180,recipe/Cheesy-Quesadilla-Dog-9051706,Cheesy Quesadilla Dog,https://lh3.googleusercontent.com/bHSoW-ivvnrBGO8vyo2VARwgOM_XXiPEawRBlLwSMMAX-bCwzHr5NeJYQLT41xN-ZAGm5_SFNSpin86ZNcEOIQ,185
Original-Fantasy-Fudge-9128050,3.5,3.0,24.0,130,recipe/Original-Fantasy-Fudge-9128050,Original Fantasy Fudge,https://lh3.googleusercontent.com/5deDtwrSN8NwG34gGr8MyRNrZYOy23pJwL2UZta9f3QT7X-DuIk2C0jDkPLxGSwt_Sogob-KxWNOF-QMWhCKWps,1432
Revolutionary-Mac-_-Cheese-1048867,16.0,3.0,24.0,250,recipe/Revolutionary-Mac-_-Cheese-1048867,Revolutionary Mac & Cheese,https://lh3.googleusercontent.com/XR_Pm7z37o_bE9mjfTKGkKSyMuJHWRRLq7jexRbjkk5pnmUzCkwTOuARgft1TTxI3JCdYUyLNBGZwvqdgtuQP8Y,492628
German-Oven-Pancakes-2574171,32.0,29.0,25.0,500,recipe/German-Oven-Pancakes-2574171,German Oven Pancakes,https://lh3.googleusercontent.com/WtC7iMjvN0X9a6OEg71p0wEH2x38ISJLWgn9vTayySNGXOj6iHpRIGPd34RUoUAffAqRYZDiKEX1HatZf58oGA,2137
SUNSHINE-SMOOTHIE-2202763,23.0,12.0,25.0,350,recipe/SUNSHINE-SMOOTHIE-2202763,SUNSHINE SMOOTHIE,https://lh3.googleusercontent.com/joRaCrH2mNNwwxaI00CQXRfT8UKo6SsjZdS3TxKxiK1IPrCSEjA3YYvh1WVwJgQ9ZtilvxxZqC2cDJIaPLAouQ,1561
Zesty-Italian-Crockpot-Cheesy-Chicken-9106174,19.0,8.0,25.0,280,recipe/Zesty-Italian-Crockpot-Cheesy-Chicken-9106174,Zesty Italian Crockpot Cheesy Chicken,https://lh3.googleusercontent.com/HHFJx6yhf5yLwgRGWvWw4IRL9JlP3nBg-3lBVCUMNCbdLoaa9bsnown40Wpxisx0NUUCoSdwrE9mLHR_WlYATV8,3186
Detox-Treatment-For-Weight-Loss-With-Watermelon_-Mint-And-Lime-Water-2388889,0.0,3.0,25.0,80,recipe/Detox-Treatment-For-Weight-Loss-With-Watermelon_-Mint-And-Lime-Water-2388889,"Detox Treatment For Weight Loss With Watermelon, Mint And Lime Water",https://lh3.googleusercontent.com/aKck9-tl0_bqefWu9vgyBuxwR9zgJ2nfUiYhvLP1-SO2skjL_uSewx0HLYyC6oeELfyaUY3SgXlEn29_zsIstA,33233
Cornbread-2302385,0.5,3.0,25.0,110,recipe/Cornbread-2302385,Cornbread,https://lh3.googleusercontent.com/D7dA1XfbzEwktSkw79l6ttuMWXBmO67Y_9TsNIhaNcOhdBA877CQFFHVq7JNwaZIYOAEppMBwqLERSS1n8k6nw,3039
Chicken-Marsala-2237722,1.5,4.0,25.0,130,recipe/Chicken-Marsala-2237722,Chicken Marsala,https://lh3.googleusercontent.com/QPVCgNHuRnjg91NSqudrdEiKWhDjBO9GjK3JbtR45jhFiawUPJhklyPomHsbDK0c0qVDoRL5wGTvCuhS1OGbtQ,6961
Parmesan-Red-Potatoes-2335192,3.5,3.0,25.0,140,recipe/Parmesan-Red-Potatoes-2335192,Parmesan Red Potatoes,https://lh3.googleusercontent.com/wNh47bDw6S_yM3YvxfXiuKi0t6AWz2LXJeIC0z-xPdPV1x_5ezOkX6qV4-UC8P95o-dh9J8VgNoO0DBdfujRYA,116699
Healthy-Ramen-Noodles-Stir-Fry-2624257,9.0,8.0,25.0,220,recipe/Healthy-Ramen-Noodles-Stir-Fry-2624257,Healthy Ramen Noodles Stir Fry,https://lh3.googleusercontent.com/ceNQscsN4Y9s31IlQCZQ2JN7tjosdTCLj00QO5VVEbTEapZvib8AZM0CaN5puJ6ekcSl6hYlwkajAb7HLwVVMQ,22215
Super-Moist-Turkey-2465572,21.0,17.0,26.0,360,recipe/Super-Moist-Turkey-2465572,Super Moist Turkey,https://lh3.googleusercontent.com/DOiA7v4lwnV-2PD51lPJ3lrSLqrUcY1UFe8oubiczYRJeI_bI0KNMZ33G7QLSrjlKS1w-TcnJOgsCVS5VFzD,3836
Chicken_-Broccoli_-_-Pasta-Skillet-Casserole-2226056,11.0,3.0,26.0,210,recipe/Chicken_-Broccoli_-_-Pasta-Skillet-Casserole-2226056,"Chicken, Broccoli, & Pasta Skillet Casserole",https://lh3.googleusercontent.com/jIqWJC6ZqvWT1h__nTgGnPc-OGTz-bO5X1Eyn6lVa0sR2n7IWwv8lFbYGYyyS5oqou8nRUm1s0gvt2YJW-1md4E,153920
Falafal-2236573,1.0,5.0,26.0,130,recipe/Falafal-2236573,Falafal,https://lh3.googleusercontent.com/xKHCwVrgzUK2Bgu38mSyXEPAmanDTYEqqnfYbWBKZ3MhMmBKgP_Vo69WXH39cS9oiIDSLAPdqvci8NWTGdyy5w,10599
Easy-Pan-Seared-Chicken-2301853,19.0,11.0,26.0,320,recipe/Easy-Pan-Seared-Chicken-2301853,Easy Pan-Seared Chicken,https://lh3.googleusercontent.com/19ObImbOqWinuzGsBdTKSusD0TlswvQjVoCQwM3PYJUfF4QwIeyEEqqtwOp8gnElAqunnLGXoIsTw0G7HO56zw,40080
Sparkling-Tropical-Mimosa-Punch-2625049,0.5,4.0,26.0,130,recipe/Sparkling-Tropical-Mimosa-Punch-2625049,Sparkling Tropical Mimosa Punch,https://lh3.googleusercontent.com/l49fXjPb6UHJEeFQtnY-gsW-HRphpKFxR27qbswON_YWzMF8BfukuItRCeIJH4PCYYbW9FzXlepjMctwmBJA,5045
Easy-Bread-and-Butter-Roast-Beef-9083657,10.0,68.0,26.0,470,recipe/Easy-Bread-and-Butter-Roast-Beef-9083657,Easy Bread and Butter Roast Beef,https://lh3.googleusercontent.com/rEr6GIUpMB0Pm85ur11-NgLxTOmKNw3zAqwvp6SqFtcDFeaN7RL3A9bGcxbbeB7jZf4YXmBGFqKyf6oAYCEx3Ts,126
Fat-Free-Seasoned-Sweet-Potato-Fries-9029470,13.0,26.0,26.0,320,recipe/Fat-Free-Seasoned-Sweet-Potato-Fries-9029470,Fat-Free Seasoned Sweet Potato Fries,https://lh3.googleusercontent.com/akuGeV8y0hDbxc_80bwy-M5GL6IfLRFKPLAy9eUsOdR7qSyVnuwliHvaO151_DG3FOOQN_2Rbz9EYPE3pmE9,7664
Cinnamon-Apple-Pie-Energy-Bites-2294523,9.0,4.0,26.0,190,recipe/Cinnamon-Apple-Pie-Energy-Bites-2294523,Cinnamon Apple Pie Energy Bites,https://lh3.googleusercontent.com/FNFWAcaT6zGVAFOSX8vP71Zg37tfOhxyYO827UX4_JzfbhPm-cn8sc-gcPutP6gLGjBN1ZbWNx9cdLSP0nDX780,15923
Lemon-Butter-Cookies-2625787,13.0,3.0,26.0,230,recipe/Lemon-Butter-Cookies-2625787,Lemon Butter Cookies,https://lh3.googleusercontent.com/ralxcSnqNJv7JiuRd63MAM3cuaJnaj0YRJn4eQ2XvM8xKjndnC6K-nKGSjMb_mO0-91LvT_gc3hI9vsTDuL5,4930
